ADDRESS,ABCD,TIMER
18,10000,-30681
17,10000,-30681
17,10000,-30681
9,10000,-30680
9,10000,-30680
16,10000,-30680
16,10000,-30680
16,10000,-30680
1,10000,-30680
15,10000,-30680
15,10000,-30680
7,10000,-30680
7,10000,-30680
7,10000,-30680
5,00001,-30670
5,00001,-30670
5,00001,-30670
19,00001,-30670
19,00001,-30670
11,00001,-30670
11,00001,-30670
18,00001,-30670
18,00001,-30670
18,00001,-30670
17,00001,-30669
16,00001,-30669
17,00001,-30357
17,00001,-30357
16,00001,-30356
1,00001,-30356
1,00001,-30356
15,00001,-30356
15,00001,-30356
12,00100,-30337
12,00100,-30337
12,00100,-30337
3,00100,-30337
3,00100,-30337
3,00100,-30337
10,00100,-30337
10,00100,-30337
2,00100,-30336
0,00100,-30335
0,00100,-30335
0,00100,-30335
6,00100,-30335
6,00100,-30335
6,00100,-30335
13,00100,-30335
3,01000,-30326
3,01000,-30326
3,01000,-30326
5,10000,-30316
5,10000,-30316
19,10000,-30316
19,10000,-30316
1,01000,-30114
15,01000,-30113
15,01000,-30113
7,01000,-30113
7,01000,-30113
7,01000,-30113
6,01000,-30113
6,01000,-30113
6,01000,-30113
11,10000,-30105
11,10000,-30105
9,10000,-30104
9,10000,-30104
9,10000,-30104
7,10000,-30103
7,10000,-30103
11,00001,-30094
11,00001,-30094
11,00001,-30094
9,00001,-30093
9,00001,-30093
9,00001,-30093
7,00001,-30092
7,00001,-30092
5,00010,-30084
5,00010,-30084
12,00010,-30084
12,00010,-30084
12,00010,-30084
19,00010,-30084
18,00010,-30084
18,00010,-30084
10,00010,-30083
10,00010,-30083
17,00010,-30083
17,00010,-30083
17,00010,-30083
9,00010,-30083
16,00010,-30083
16,00010,-30083
16,00010,-30083
1,00010,-30083
1,00010,-30083
15,00010,-30082
7,00010,-30082
6,00010,-30081
6,00010,-30081
6,00010,-30081
5,00100,-30073
5,00100,-30073
5,00100,-30073
12,00100,-30073
19,00100,-30073
19,00100,-30073
18,00100,-30073
3,00100,-30073
3,00100,-30073
10,00100,-30073
10,00100,-30073
10,00100,-30073
17,00100,-30073
2,00100,-30072
2,00100,-30072
9,00100,-30072
16,00100,-30072
16,00100,-30072
1,00100,-30072
15,00100,-30071
15,00100,-30071
0,00100,-30071
0,00100,-30071
0,00100,-30071
7,00100,-30071
6,00100,-30071
6,00100,-30071
6,00100,-30071
13,00100,-30071
13,00100,-30071
5,01000,-30063
12,01000,-30063
12,01000,-30063
12,01000,-30063
19,01000,-30063
19,01000,-30063
18,01000,-30062
3,01000,-30062
3,01000,-30062
3,01000,-30062
10,01000,-30062
10,01000,-30062
17,01000,-30062
9,01000,-30061
9,01000,-30061
9,01000,-30061
16,01000,-30061
16,01000,-30061
1,01000,-30061
15,01000,-30061
15,01000,-30061
7,01000,-30060
7,01000,-30060
7,01000,-30060
6,01000,-30060
6,01000,-30060
11,10000,-30052
11,10000,-30052
9,10000,-30051
9,10000,-30051
9,10000,-30051
7,10000,-30050
7,10000,-30050
4,00001,-26641
4,00001,-26641
4,00001,-26641
18,00001,-26641
18,00001,-26641
18,00001,-26641
17,00001,-26640
17,00001,-26640
17,00001,-26640
8,00001,-26640
8,00001,-26640
8,00001,-26640
13,00001,-26638
13,00001,-26638
13,00000,-26638
5,00010,-26631
5,00010,-26631
12,00010,-26631
11,00010,-26630
11,00010,-26630
11,00010,-26630
18,00010,-26630
5,00010,-26471
5,00010,-26471
5,00010,-26471
12,00010,-26471
12,00010,-26471
11,00010,-26471
11,00010,-26471
11,00010,-26471
18,00010,-26471
3,00010,-26471
3,00010,-26471
10,00010,-26470
17,00010,-26470
17,00010,-26470
2,00010,-26470
16,00010,-26470
16,00010,-26470
16,00010,-26470
1,00010,-26470
1,00010,-26470
8,00010,-26469
15,00010,-26469
15,00010,-26469
7,00010,-26469
7,00010,-26469
7,00010,-26469
14,00010,-26469
6,00010,-26469
6,00010,-26469
6,00010,-26469
5,00100,-26461
5,00100,-26461
5,00100,-26461
12,00100,-26461
11,00100,-26460
6,00001,-26215
6,00001,-26215
13,00001,-26215
13,00000,-26215
13,00000,-26215
17,00100,-26197
16,00100,-26196
1,00100,-26196
1,00100,-26196
1,00100,-26196
14,00100,-26195
14,00100,-26195
14,00100,-26195
5,10000,-26177
5,10000,-26177
5,10000,-26177
12,10000,-26177
12,10000,-26177
19,10000,-26176
4,10000,-26176
4,10000,-26176
11,10000,-26176
18,10000,-26176
18,10000,-26176
3,10000,-26176
10,10000,-26176
10,10000,-26176
2,10000,-26175
8,10000,-26175
8,10000,-26175
8,10000,-26175
15,10000,-26175
0,10000,-26175
0,10000,-26175
7,10000,-26174
6,10000,-26174
6,10000,-26174
13,10000,-26174
13,00000,-26174
13,00000,-26174
10,01000,-25925
2,01000,-25925
8,01000,-25924
8,01000,-25924
8,01000,-25924
15,01000,-25924
6,01000,-25923
6,01000,-25923
6,01000,-25923
13,01000,-25923
13,01000,-25923
5,10000,-25915
5,10000,-25915
5,10000,-25915
12,10000,-25915
19,10000,-25915
19,10000,-25915
4,10000,-25915
11,10000,-25915
11,10000,-25915
18,10000,-25915
3,10000,-25914
3,10000,-25914
10,10000,-25914
8,10000,-25913
8,10000,-25913
8,10000,-25913
15,10000,-25913
15,10000,-25913
0,10000,-25913
7,10000,-25913
7,10000,-25913
0,00001,-25692
0,00001,-25692
0,00001,-25692
7,00001,-25692
13,00001,-25691
13,00001,-25691
13,00000,-25691
11,00100,-25673
11,00100,-25673
11,00100,-25673
17,00100,-25672
17,00100,-25672
17,00100,-25672
16,00100,-25672
16,00100,-25672
16,00100,-25672
1,00100,-25672
1,00100,-25672
14,00100,-25671
14,00100,-25671
14,00100,-25671
6,00100,-25671
5,10000,-25653
5,10000,-25653
5,10000,-25653
12,10000,-25653
19,10000,-25652
19,10000,-25652
4,10000,-25652
11,10000,-25652
11,10000,-25652
18,10000,-25652
3,10000,-25652
3,10000,-25652
10,10000,-25652
8,10000,-25651
8,10000,-25651
15,10000,-25651
15,10000,-25651
15,10000,-25651
0,10000,-25651
7,10000,-25651
7,10000,-25651
6,10000,-25650
13,10000,-25650
13,10000,-25650
13,10000,-25650
2,00010,-25367
2,00010,-25367
16,00010,-25367
16,00010,-25367
1,00010,-25367
1,00010,-25367
1,00010,-25367
8,00010,-25367
15,00010,-25367
15,00010,-25367
7,00010,-25366
7,00010,-25366
7,00010,-25366
14,00010,-25366
12,00100,-25358
12,00100,-25358
12,00100,-25358
19,00100,-25358
19,00100,-25358
18,00100,-25357
3,00100,-25357
3,00100,-25357
3,00100,-25357
17,00100,-25357
17,00100,-25357
2,00100,-25357
14,01000,-25186
14,01000,-25186
5,10000,-25177
19,10000,-25177
19,10000,-25177
19,10000,-25177
4,10000,-25177
11,10000,-25177
11,10000,-25177
18,10000,-25177
10,10000,-25176
10,10000,-25176
8,10000,-25176
8,10000,-25176
8,10000,-25176
15,10000,-25176
15,10000,-25176
0,10000,-25175
6,10000,-25175
6,10000,-25175
13,10000,-25175
13,00000,-25175
13,00000,-25175
12,00001,-21754
12,00001,-21754
12,00001,-21754
4,00001,-21753
4,00001,-21753
4,00001,-21753
17,00001,-21753
17,00001,-21753
17,00001,-21753
16,00001,-21752
16,00001,-21752
16,00001,-21752
7,00001,-21751
7,00001,-21751
12,00010,-21743
12,00010,-21743
12,00010,-21743
4,00010,-21743
4,00010,-21743
3,00010,-21743
3,00010,-21743
10,00010,-21743
10,00010,-21743
10,00010,-21743
17,00010,-21743
15,00010,-21741
15,00010,-21741
15,00010,-21741
0,00010,-21741
0,00010,-21741
15,00001,-21542
15,00001,-21542
15,00001,-21542
0,00001,-21542
6,00001,-21541
6,00001,-21541
12,00010,-21534
12,00010,-21534
12,00010,-21534
4,00010,-21533
4,00010,-21533
4,00010,-21533
16,00010,-21532
16,00010,-21532
16,00010,-21532
13,00010,-21531
13,00010,-21531
13,00000,-21531
17,00100,-21522
17,00100,-21522
9,00100,-21522
9,00100,-21522
1,00100,-21522
1,00100,-21522
13,00100,-21520
13,00100,-21520
13,00000,-21520
9,01000,-21512
9,01000,-21512
9,01000,-21512
16,01000,-21512
16,01000,-21512
1,01000,-21511
3,10000,-21502
3,10000,-21502
3,10000,-21502
10,10000,-21502
10,10000,-21502
16,10000,-21501
16,10000,-21501
16,10000,-21501
15,10000,-21500
0,10000,-21500
0,10000,-21500
7,10000,-21500
7,10000,-21500
7,10000,-21500
6,10000,-21500
5,00001,-21492
3,00001,-21180
3,00001,-21180
3,00001,-21180
10,00001,-21180
10,00001,-21180
16,00001,-21180
16,00001,-21180
16,00001,-21180
0,00001,-21179
0,00001,-21179
0,00001,-21179
6,00001,-21178
6,00001,-21178
6,00001,-21178
5,00010,-21171
5,00010,-21171
5,00010,-21171
2,00010,-21170
7,00010,-21169
7,00010,-21169
7,00010,-21169
13,00010,-21168
13,00000,-21168
13,00000,-21168
12,00100,-21160
4,00100,-21160
17,00100,-21159
17,00100,-21159
17,00100,-21159
9,00100,-21159
9,00100,-21159
9,00100,-21159
16,00100,-21159
1,00100,-21159
1,00100,-21159
7,00100,-21158
7,00100,-21158
7,00100,-21158
7,01000,-21148
7,01000,-21148
7,01000,-21148
13,01000,-21147
13,00000,-21147
13,00000,-21147
3,10000,-21139
3,10000,-21139
3,10000,-21139
16,10000,-21138
16,10000,-21138
16,10000,-21138
15,10000,-21138
15,10000,-21138
15,10000,-21138
0,10000,-21138
3,00001,-21128
3,00001,-21128
3,00001,-21128
3,10000,-20776
3,10000,-20776
3,10000,-20776
16,10000,-20776
16,10000,-20776
15,10000,-20775
15,10000,-20775
15,10000,-20775
0,10000,-20775
0,10000,-20775
13,10000,-20774
13,00000,-20774
13,00000,-20774
12,00001,-20767
12,00001,-20767
12,00001,-20767
4,00001,-20766
4,00001,-20766
4,00001,-20766
3,00001,-20766
3,00001,-20766
3,00001,-20766
16,00001,-20765
16,00001,-20765
16,00001,-20765
15,00001,-20765
15,00001,-20765
15,00001,-20765
0,00001,-20765
7,00001,-20764
7,00001,-20764
13,00001,-20764
13,00000,-20764
13,00000,-20764
13,00010,-20754
13,00000,-20754
13,00000,-20754
10,00100,-20745
10,00100,-20745
10,00100,-20745
17,00100,-20745
9,00100,-20745
9,00100,-20745
1,00100,-20744
1,00100,-20744
16,10000,-20461
16,10000,-20461
6,10000,-20460
6,10000,-20460
6,10000,-20460
10,00001,-20452
10,00001,-20452
10,00001,-20452
16,00001,-20451
16,00001,-20451
16,00001,-20451
15,00001,-20451
15,00001,-20451
15,00001,-20451
6,00001,-20450
6,00001,-20450
6,00001,-20450
12,00010,-20442
12,00010,-20442
12,00010,-20442
4,00010,-20442
4,00010,-20442
3,00010,-20441
3,00010,-20441
10,00010,-20441
10,00010,-20441
10,00010,-20441
9,00010,-20441
1,00010,-20441
15,00010,-20440
0,00010,-20440
0,00010,-20440
0,00010,-20440
7,00010,-20440
7,00010,-20440
6,00010,-20439
6,00010,-20439
6,00010,-20439
13,00010,-20439
12,00100,-20431
12,00100,-20431
4,00100,-20431
4,00100,-20431
11,00100,-20431
11,00100,-20431
11,00100,-20431
3,00100,-20431
10,00100,-20431
10,00100,-20431
10,00100,-20431
17,00100,-20431
17,00100,-20431
9,00100,-20430
1,00100,-20430
15,00100,-20430
15,00100,-20430
15,00100,-20430
0,00100,-20430
7,00100,-20430
7,00100,-20430
6,00100,-20429
6,00100,-20429
6,00100,-20429
12,01000,-20421
4,01000,-20421
11,01000,-20421
11,01000,-20421
11,01000,-20421
3,01000,-20420
3,01000,-20420
10,01000,-20420
9,01000,-20419
9,01000,-20419
9,01000,-20419
1,01000,-20419
15,01000,-20419
0,01000,-20419
0,01000,-20419
0,01000,-20419
7,01000,-20419
7,01000,-20419
6,01000,-20418
6,01000,-20418
6,01000,-20418
10,10000,-20409
10,10000,-20409
10,10000,-20409
16,10000,-20409
16,10000,-20409
16,10000,-20409
6,10000,-20408
6,10000,-20408
6,10000,-20408
10,00001,-20399
10,00001,-20399
10,00001,-20399
16,00001,-20399
16,00001,-20399
16,00001,-20399
15,00001,-20398
15,00001,-20398
15,00001,-20398
6,00001,-20397
6,00001,-20397
12,00010,-20390
12,00010,-20390
12,00010,-20390
4,00010,-20389
4,00010,-20389
4,00010,-20389
3,00010,-20389
3,00010,-20389
3,00010,-20389
10,00010,-20389
10,00010,-20389
9,00010,-20388
1,00010,-20388
15,00010,-20388
0,00010,-20388
0,00010,-20388
0,00010,-20388
7,00010,-20388
7,00010,-20388
6,00010,-20387
13,00010,-20387
13,00010,-20387
13,00000,-20387
12,00100,-20379
12,00100,-20379
12,00100,-20379
4,00100,-20379
4,00100,-20379
11,00100,-20379
3,00100,-20378
10,00100,-20378
10,00100,-20378
10,00100,-20378
17,00100,-20378
17,00100,-20378
9,00100,-20378
1,00100,-20377
15,00100,-20377
0,00100,-20377
0,00100,-20377
7,00100,-20377
7,00100,-20377
7,00100,-20377
6,00100,-20376
6,00100,-20376
6,00100,-20376
12,01000,-20368
12,01000,-20368
12,01000,-20368
4,01000,-20368
11,01000,-20368
11,01000,-20368
3,01000,-20367
3,01000,-20367
3,01000,-20367
10,01000,-20367
10,01000,-20367
9,01000,-20367
1,01000,-20367
15,01000,-20366
0,01000,-20366
6,00100,-19176
18,01000,-19168
18,01000,-19168
18,01000,-19168
10,01000,-19168
10,01000,-19168
2,01000,-19167
2,01000,-19167
0,01000,-19166
0,01000,-19166
0,01000,-19166
14,01000,-19166
14,01000,-19166
6,01000,-19166
6,01000,-19166
19,10000,-19158
19,10000,-19158
19,10000,-19158
11,10000,-19157
11,10000,-19157
3,10000,-19157
3,10000,-19157
3,10000,-19157
17,10000,-19157
17,10000,-19157
9,10000,-19157
9,10000,-19157
1,10000,-19156
11,00001,-18937
18,00001,-18937
18,00001,-18937
18,00001,-18937
3,00001,-18937
3,00001,-18937
10,00001,-18936
17,00001,-18936
17,00001,-18936
2,00001,-18936
9,00001,-18936
9,00001,-18936
1,00001,-18936
1,00001,-18936
1,00001,-18936
15,00001,-18935
15,00001,-18935
15,00001,-18935
0,00001,-18935
14,00001,-18935
14,00001,-18935
14,00001,-18935
6,00001,-18934
6,00001,-18934
6,00001,-18934
13,00001,-18934
13,00001,-18934
17,00010,-18926
17,00010,-18926
17,00010,-18926
9,00010,-18926
9,00010,-18926
9,00010,-18926
13,00010,-18924
19,01000,-18906
19,01000,-18906
19,01000,-18906
13,00001,-18672
19,00010,-18665
19,00010,-18665
19,00010,-18665
11,00010,-18664
11,00010,-18664
11,00010,-18664
18,00010,-18664
3,00010,-18664
3,00010,-18664
10,00010,-18664
2,00010,-18664
2,00010,-18664
2,00010,-18664
1,00010,-18663
1,00010,-18663
1,00010,-18663
15,00010,-18663
15,00010,-18663
15,00010,-18663
14,00010,-18662
14,00010,-18662
14,00010,-18662
6,00010,-18662
6,00010,-18662
6,00010,-18662
18,00100,-18654
18,00100,-18654
11,10000,-18476
18,10000,-18476
18,10000,-18476
18,10000,-18476
3,10000,-18476
3,10000,-18476
10,10000,-18476
17,10000,-18475
17,10000,-18475
2,10000,-18475
9,10000,-18475
9,10000,-18475
1,10000,-18475
1,10000,-18475
1,10000,-18475
15,10000,-18474
15,10000,-18474
15,10000,-18474
0,10000,-18474
14,10000,-18474
14,10000,-18474
14,10000,-18474
13,10000,-18473
13,10000,-18473
13,00000,-18473
19,00001,-18465
19,00001,-18465
11,00001,-18464
11,00001,-18464
18,00001,-18464
18,00001,-18464
18,00001,-18464
3,00001,-18464
10,00001,-18464
10,00001,-18464
17,00001,-18464
2,00001,-18463
2,00001,-18463
9,00001,-18463
1,00001,-18463
1,00001,-18463
15,00001,-18463
15,00001,-18463
14,00001,-18462
14,00001,-18462
14,00001,-18462
13,00001,-18462
13,00001,-18462
13,00000,-18462
6,00100,-18442
6,00100,-18442
6,00100,-18442
19,10000,-18423
19,10000,-18423
2,10000,-18109
9,10000,-18109
1,10000,-18109
1,10000,-18109
15,10000,-18108
15,10000,-18108
0,10000,-18108
0,10000,-18108
0,10000,-18108
14,10000,-18108
13,10000,-18107
13,00000,-18107
13,00000,-18107
19,00001,-18099
11,00001,-18099
18,00001,-18099
18,00001,-18099
18,00001,-18099
10,00001,-18099
17,00001,-18099
17,00001,-18099
2,00001,-18099
9,00001,-18098
9,00001,-18098
1,00001,-18098
1,00001,-18098
1,00001,-18098
15,00001,-18098
0,00001,-18098
0,00001,-18098
0,00001,-18098
14,00001,-18097
14,00001,-18097
13,00001,-18097
13,00001,-18097
13,00000,-18097
4,00100,-18079
4,00100,-18079
4,00100,-18079
4,01000,-18069
4,01000,-18069
6,01000,-18066
6,01000,-18066
19,10000,-18058
19,10000,-18058
19,10000,-18058
11,10000,-18058
11,10000,-18058
18,10000,-18058
18,10000,-18058
18,10000,-18058
3,10000,-18058
10,10000,-18058
10,10000,-18058
17,10000,-18057
2,10000,-18057
2,10000,-18057
9,10000,-18057
1,10000,-18057
1,10000,-18057
15,10000,-18056
15,10000,-18056
0,10000,-18056
0,10000,-18056
0,10000,-18056
14,10000,-18056
13,10000,-18055
13,00000,-18055
13,00000,-18055
19,00001,-18046
19,00001,-18046
19,00001,-18046
11,00001,-18046
18,00001,-18046
18,00001,-18046
18,00001,-18046
3,00001,-18046
3,00001,-18046
10,00001,-18046
17,00001,-18045
17,00001,-18045
2,00001,-18045
9,00001,-18045
9,00001,-18045
1,00001,-18045
15,00001,-18045
14,00001,-18044
14,00001,-18044
14,00001,-18044
6,00001,-18044
13,00001,-18044
13,00001,-18044
13,00000,-18044
0,00010,-18034
0,00010,-18034
0,00010,-18034
6,00010,-18034
6,00010,-18034
6,00010,-18034
4,00100,-18026
4,00100,-18026
0,00100,-18024
0,00100,-18024
6,00100,-18023
6,00100,-18023
4,01000,-18015
4,01000,-18015
4,01000,-18015
0,01000,-18014
6,01000,-18013
19,10000,-18005
19,10000,-18005
19,10000,-18005
11,10000,-18004
11,10000,-18004
11,10000,-18004
18,10000,-18004
3,10000,-18004
3,10000,-18004
10,10000,-18004
17,10000,-18004
17,10000,-18004
2,10000,-18004
9,10000,-18003
9,10000,-18003
1,10000,-18003
15,10000,-18003
14,10000,-18002
14,10000,-18002
14,10000,-18002
6,10000,-18002
13,10000,-18002
13,10000,-18002
13,00000,-18002
19,00001,-17994
19,00001,-17994
19,00001,-17994
11,00001,-17994
11,00001,-17994
18,00001,-17994
18,00001,-17994
18,00001,-17994
3,00001,-17994
10,00001,-17994
10,00001,-17994
17,00001,-17993
2,00001,-17993
2,00001,-17993
9,00001,-17993
1,00001,-17993
1,00001,-17993
15,00001,-17992
15,00001,-17992
14,00001,-17992
14,00001,-17992
14,00001,-17992
6,00001,-17991
6,00001,-17991
13,00001,-17991
13,00001,-17991
13,00001,-17991
0,00010,-17982
0,00010,-17982
0,00010,-17982
6,00010,-17981
6,00010,-17981
6,00010,-17981
4,00100,-17973
4,00100,-17973
4,00100,-17973
0,00100,-17972
6,00100,-17971
4,01000,-17963
14,10000,-16756
14,10000,-16756
13,10000,-16755
19,00001,-16747
11,00001,-16747
11,00001,-16747
11,00001,-16747
3,00001,-16747
17,00001,-16747
16,00001,-16746
1,00001,-16746
1,00001,-16746
1,00001,-16746
14,00001,-16745
14,00001,-16745
14,00001,-16745
13,00001,-16745
13,00001,-16745
13,00000,-16745
5,00010,-16737
5,00010,-16737
3,00010,-16737
3,00010,-16737
3,00010,-16737
10,00010,-16737
10,00010,-16737
17,00010,-16736
9,00010,-16736
14,01000,-16505
13,01000,-16504
13,00000,-16504
13,00000,-16504
5,10000,-16496
5,10000,-16496
5,10000,-16496
19,10000,-16496
11,10000,-16496
10,10000,-16495
10,10000,-16495
9,10000,-16495
9,10000,-16495
9,10000,-16495
16,10000,-16495
16,10000,-16495
1,10000,-16495
0,10000,-16494
0,10000,-16494
7,10000,-16494
14,10000,-16494
14,10000,-16494
14,10000,-16494
13,10000,-16493
13,10000,-16493
5,00001,-16486
5,00001,-16486
5,00001,-16486
19,00001,-16486
19,00001,-16486
11,00001,-16485
11,00001,-16485
18,00001,-16485
10,00001,-16485
10,00001,-16485
16,00001,-16223
1,00001,-16223
14,00001,-16222
14,00001,-16222
14,00001,-16222
13,00001,-16222
13,00001,-16222
13,00000,-16222
19,00010,-16214
19,00010,-16214
19,00010,-16214
10,00010,-16214
17,00010,-16214
17,00010,-16214
17,00010,-16214
9,00010,-16213
9,00010,-16213
9,00010,-16213
13,00010,-16212
13,00010,-16212
13,00000,-16212
19,00100,-16204
19,00100,-16204
11,00100,-16204
11,00100,-16204
18,00100,-16204
18,00100,-16204
18,00100,-16204
3,00100,-16204
10,00100,-16203
10,00100,-16203
9,00100,-16203
9,00100,-16203
9,00100,-16203
16,00100,-16203
1,00100,-16202
1,00100,-16202
14,00100,-16202
16,00001,-15963
16,00001,-15963
16,00001,-15963
1,00001,-15963
14,00001,-15962
14,00001,-15962
14,00001,-15962
13,00001,-15961
13,00001,-15961
13,00000,-15961
3,00100,-15943
3,00100,-15943
6,00100,-15941
6,00100,-15941
6,00100,-15941
18,01000,-15933
18,01000,-15933
18,01000,-15933
5,10000,-15923
5,10000,-15923
5,10000,-15923
19,10000,-15923
19,10000,-15923
11,10000,-15922
11,10000,-15922
10,10000,-15922
10,10000,-15922
10,10000,-15922
9,10000,-15921
9,10000,-15921
16,10000,-15921
16,10000,-15921
16,10000,-15921
1,10000,-15921
0,10000,-15921
0,10000,-15921
0,10000,-15921
7,10000,-15921
7,10000,-15921
14,10000,-15920
13,10000,-15920
13,10000,-15920
13,00000,-15920
5,00001,-15913
5,00001,-15913
5,00001,-15913
19,00001,-15912
19,00001,-15912
19,00001,-15912
11,00001,-15912
11,00001,-15912
13,00000,-15596
13,00000,-15596
5,00010,-15589
5,00010,-15589
5,00010,-15589
17,00010,-15588
17,00010,-15588
17,00010,-15588
0,00010,-15587
0,00010,-15587
0,00010,-15587
7,00010,-15587
6,00010,-15586
6,00010,-15586
5,00100,-15578
5,00100,-15578
5,00100,-15578
4,00100,-15578
4,00100,-15578
4,00100,-15578
3,00100,-15578
17,00100,-15577
17,00100,-15577
17,00100,-15577
0,00100,-15576
0,00100,-15576
0,00100,-15576
7,00100,-15576
7,00100,-15576
6,00100,-15576
5,01000,-15568
4,01000,-15567
17,01000,-15567
0,01000,-15566
0,01000,-15566
0,01000,-15566
7,01000,-15566
6,01000,-15565
6,01000,-15565
19,10000,-15557
19,10000,-15557
19,10000,-15557
11,10000,-15557
11,10000,-15557
10,10000,-15556
10,10000,-15556
9,10000,-15556
9,10000,-15556
9,10000,-15556
16,10000,-15556
16,10000,-15556
1,10000,-15555
0,10000,-15555
0,10000,-15555
0,10000,-15555
7,10000,-15555
7,10000,-15555
14,10000,-15555
13,10000,-15554
13,10000,-15554
13,00000,-15554
19,00001,-15547
19,00001,-15547
11,00001,-15546
11,00001,-15546
11,00001,-15546
16,00001,-15545
16,00001,-15545
16,00001,-15545
1,00001,-15545
1,00001,-15545
0,00001,-15545
7,00001,-15545
7,00001,-15545
7,00001,-15545
14,00001,-15545
14,00001,-15545
13,00001,-15544
13,00000,-15544
13,00000,-15544
5,00010,-15537
5,00010,-15537
5,00010,-15537
17,00010,-15535
17,00010,-15535
17,00010,-15535
0,00010,-15534
0,00010,-15534
0,00010,-15534
7,00010,-15534
6,00010,-15534
6,00010,-15534
5,00100,-15526
5,00100,-15526
5,00100,-15526
4,00100,-15526
4,00100,-15526
4,00100,-15526
3,00100,-15525
3,00100,-15525
3,00100,-15525
17,00100,-15525
17,00100,-15525
0,00100,-15524
0,00100,-15524
0,00100,-15524
7,00100,-15524
7,00100,-15524
6,00100,-15523
6,00100,-15523
6,00100,-15523
5,01000,-15516
5,01000,-15516
5,01000,-15516
4,01000,-15515
4,01000,-15515
4,01000,-15515
17,01000,-15514
17,01000,-15514
17,01000,-15514
0,01000,-15513
0,01000,-15513
0,01000,-15513
7,01000,-15513
6,01000,-15513
6,01000,-15513
19,10000,-15505
19,10000,-15505
19,10000,-15505
11,10000,-15504
11,10000,-15504
11,10000,-15504
10,10000,-15504
10,10000,-15504
10,10000,-15504
9,10000,-15503
9,10000,-15503
9,10000,-15503
16,10000,-15503
1,10000,-15503
1,10000,-15503
0,10000,-15503
0,10000,-15503
0,10000,-15503
7,10000,-15503
14,10000,-15502
14,10000,-15502
13,10000,-15502
13,00000,-15502
13,00000,-15502
19,00001,-15494
11,00001,-15494
16,00001,-15493
16,00001,-15493
16,00001,-15493
1,00001,-15493
0,00001,-15492
0,00001,-15492
7,00001,-15492
7,00001,-15492
7,00001,-15492
14,00001,-15492
13,00001,-15492
13,00001,-15492
13,00000,-15492
5,00010,-15484
5,00010,-15484
17,00010,-15483
17,00010,-15483
0,00010,-15482
0,00010,-15482
0,00010,-15482
7,00010,-15482
7,00010,-15482
6,00010,-15481
5,00100,-15474
5,00100,-15474
5,00100,-15474
4,00100,-15473
4,00100,-15473
9,01000,-14255
9,01000,-14255
16,01000,-14255
16,01000,-14255
7,01000,-14254
14,01000,-14254
14,01000,-14254
14,01000,-14254
6,01000,-14254
6,01000,-14254
13,01000,-14254
13,00000,-14254
13,00000,-14254
5,00010,-14226
5,00010,-14226
5,00010,-14226
19,00010,-14226
4,00010,-14226
4,00010,-14226
11,00010,-14226
11,00010,-14226
11,00010,-14226
18,00010,-14226
3,00010,-14225
3,00010,-14225
10,00010,-14225
9,00010,-14225
9,00010,-14225
9,00010,-14225
16,00010,-14225
16,00010,-14225
7,00010,-14224
7,00010,-14224
7,00010,-14224
14,00010,-14224
6,00010,-14223
6,00010,-14223
13,00010,-14223
13,00010,-14223
13,00010,-14223
5,00100,-14215
19,00100,-14215
4,00100,-14215
4,00100,-14215
4,00100,-14215
11,00100,-14215
11,00100,-14215
18,00100,-14215
3,00100,-14214
3,00100,-14214
10,00100,-14214
17,00100,-14214
17,00100,-14214
9,00100,-14214
9,00100,-14214
9,00100,-14214
6,10000,-13878
6,10000,-13878
6,10000,-13878
13,10000,-13878
5,00001,-13871
5,00001,-13871
5,00001,-13871
19,00001,-13870
19,00001,-13870
19,00001,-13870
4,00001,-13870
4,00001,-13870
11,00001,-13870
18,00001,-13870
18,00001,-13870
3,00001,-13870
10,00001,-13870
10,00001,-13870
9,00001,-13869
16,00001,-13869
16,00001,-13869
16,00001,-13869
7,00001,-13868
7,00001,-13868
7,00001,-13868
14,00001,-13868
14,00001,-13868
6,00001,-13868
13,00001,-13868
13,00001,-13868
13,00001,-13868
17,00100,-13849
17,00100,-13849
5,10000,-13830
5,10000,-13830
5,10000,-13830
19,10000,-13829
19,10000,-13829
4,10000,-13829
4,10000,-13829
4,10000,-13829
11,10000,-13829
18,10000,-13829
18,10000,-13829
3,10000,-13829
10,10000,-13829
10,10000,-13829
9,10000,-13828
16,10000,-13828
16,10000,-13828
16,10000,-13828
7,10000,-13827
7,10000,-13827
7,10000,-13827
6,10000,-13827
6,10000,-13827
6,10000,-13827
13,10000,-13827
13,10000,-13827
5,00001,-13819
5,00001,-13819
5,00001,-13819
16,10000,-13465
16,10000,-13465
16,10000,-13465
7,10000,-13464
6,10000,-13463
6,10000,-13463
6,10000,-13463
13,10000,-13463
5,00001,-13455
5,00001,-13455
19,00001,-13455
19,00001,-13455
4,00001,-13455
4,00001,-13455
4,00001,-13455
11,00001,-13455
18,00001,-13455
18,00001,-13455
3,00001,-13455
10,00001,-13454
10,00001,-13454
9,00001,-13454
9,00001,-13454
9,00001,-13454
16,00001,-13454
7,00001,-13453
7,00001,-13453
7,00001,-13453
6,00001,-13453
6,00001,-13453
6,00001,-13453
13,00001,-13453
13,00001,-13453
17,00100,-13434
17,00100,-13434
17,00100,-13434
14,00100,-13433
5,10000,-13414
5,10000,-13414
5,10000,-13414
19,10000,-13414
4,10000,-13414
4,10000,-13414
11,10000,-13414
11,10000,-13414
